ai_index,ai_title,ai_abstract,ai_conference,ai_domain,ai_model,match_found,human_index,human_title,human_abstract,human_venue,human_overall_score,human_accepted,similarity_score,ai_processed_text,human_processed_text,generated_at
20,Adaptive Graph Neural Networks Through Hierarchical Feature Aggregation,"Graph Neural Networks (GNNs) have emerged as a powerful framework for learning over graph-structured data. Traditional GNNs struggle to generalize across diverse domains due to static feature aggregation schemes. This paper introduces Adaptive Hierarchical Graph Neural Networks (AH-GNNs), which dynamically adjust feature aggregation through a hierarchical learning framework. By stacking multiphase feature filters, AH-GNNs perform selective node-level aggregation and reposition higher-order representations effectively. Benchmarks on citation networks and social network datasets reveal that our model achieves superior performance in node classification and link prediction tasks. AH-GNNs’ adaptability minimizes overfitting and enhances innovation in general-purpose graph analysis, paving the way for advancements in network choice interpretability within large-scale graph modules.",ICLR,neural architectures,gpt-4o,True,6553,Diffusing to the Top: Boost Graph Neural Networks with Minimal Hyperparameter Tuning,"Graph Neural Networks (GNNs) are proficient in graph representation learning and achieve promising performance on versatile tasks such as node classification and link prediction.
Usually, a comprehensive hyperparameter tuning is essential for fully unlocking GNN's top performance, especially for complicated tasks such as node classification on large graphs and long-range graphs. This is usually associated with high computational and time costs and careful design of appropriate search spaces. 
This work introduces a graph-conditioned latent diffusion framework (GNN-Diff) to generate high-performing GNNs based on the model checkpoints of sub-optimal hyperparameters selected by a light-tuning coarse search. We validate our method through 166 experiments across four graph tasks: node classification on small, large, and long-range graphs, as well as link prediction. Our experiments involve 10 classic and state-of-the-art target models and 20 publicly available datasets. The results consistently demonstrate that GNN-Diff: (1) boosts the performance of GNNs with efficient hyperparameter tuning; and (2) presents high stability and generalizability on unseen data across multiple generation runs. The code is available at https://github.com/lequanlin/GNN-Diff.",ICLR.cc/2025/Conference,5.75,True,0.9219,graph neural networks gnns have emerged powerful for learning over graph structured data traditional gnns struggle generalize across diverse domains due static feature aggregation schemes this introduces adaptive hierarchical graph neural networks gnns which dynamically adjust feature aggregation hierarchical learning stacking multiphase feature filters gnns perform selective node level aggregation and reposition higher order representations benchmarks citation networks and social network datasets reveal that our achieves superior node classification and link prediction tasks gnns adaptability minimizes overfitting and enhances innovation general purpose graph analysis paving the way for advancements network choice interpretability within large scale graph modules,graph neural networks gnns are proficient graph representation learning and achieve promising versatile tasks such node classification and link prediction usually comprehensive hyperparameter tuning essential for fully unlocking gnn top for complicated tasks such node classification large graphs and long range graphs our experiments across four graph tasks node classification small large and long range graphs well link prediction the consistently that gnn diff boosts the gnns efficient hyperparameter tuning and presents high stability and generalizability unseen data across multiple generation runs,2025-08-26T00:27:07.232085
21,Self-Optimizing Neural Architectures via Gradient-Induced Structure Learning,"Conventional approaches for neural architecture search often rely on hyperparameter optimization over fixed space, limiting adaptability. Our research proposes a Gradient-Induced Structure Learner (GISL) framework, capitalizing on gradient information to autonomously evolve neural structures during training. This dynamic adjustment of architectures facilitates efficient utilization of computational resources, creating models that are adaptable to varying complexity needs without manual intervention. Evaluated across diverse transformers and convolutional networks dressed in natural language and vision tasks, GISL drastically reduces structural inefficiency thereby improving computation throughput. Our approach aligns computational intensity directly with task requirements, magnifying self-regulatory capacities invaluable for positron-designed architecture derivations.",ICLR,neural architectures,gpt-4o,True,1514,Pretrained Hybrids with MAD Skills,"While Transformers underpin modern large language models (LMs), a growing list of alternative architectures with new capabilities, promises, and tradeoffs is emerging. This makes choosing the right LM architecture challenging. Recently proposed *hybrid architectures* seek a best-of-all-worlds approach that reaps the benefits of all architectures. Hybrid design is difficult for two reasons: it requires manual expert-driven search, and new hybrids must be trained from scratch. We propose **Manticore**, a framework that addresses these challenges by *automating the design of hybrid architectures* while reusing pretrained models to create *pretrained* hybrids. Our approach augments ideas from differentiable Neural Architecture Search (NAS) by incorporating simple projectors that translate features between pretrained blocks from different architectures. We then fine-tune hybrids that combine pretrained models from different architecture families---such as the GPT series and Mamba---end-to-end. With Manticore, we enable LM selection without training multiple models, the construction of pretrained hybrids from existing pretrained models, and the ability to *program* pretrained hybrids to have certain capabilities. Manticore hybrids match existing manually-designed hybrids, achieve strong performance on the Long Range Arena benchmark, and improve on pretrained transformers and state space models on various natural language tasks.",ICLR.cc/2025/Conference,4.666666666666667,False,0.8119,conventional approaches for neural search often rely hyperparameter optimization over fixed space limiting adaptability our proposes gradient induced structure learner gisl capitalizing gradient information autonomously evolve neural structures during training evaluated across diverse transformers and convolutional networks dressed natural language and vision tasks gisl drastically reduces structural inefficiency thereby improving computation throughput,while transformers underpin modern large language models lms growing list alternative architectures capabilities promises and tradeoffs emerging our augments ideas from differentiable neural search nas incorporating simple projectors that translate features between pretrained blocks from different architectures manticore hybrids match existing manually designed hybrids achieve strong the long range arena and improve pretrained transformers and state space models various natural language tasks,2025-08-26T00:27:07.232087
22,Contextually Aware Capsule Networks for Enhanced Joint Attention Learning,"While Capsule Networks have formulated a method to retain spatial hierarchies, they lack mechanisms to dynamically engage in contextual learning. Introducing Context-Enhanced Capsule Networks (CE-Caps), we embed a novel positioning-based attention algorithm that integrates external context during activation capsule propagation. This enables the network to assimilate environmental adjustments effortlessly, warranting robust attention handling capability as objects move within perceived context frames. This adaptive capsule sense vastly enhances object recognition accuracy in cluttered scenes. Recognizable on tasks necessitating complex spatial knowledge, CE-Caps underscores the potential to synchronize multi-domain compatibility even as atomic variations devour dialectical examples, directly benefitting robotic perception and autonomous navigation systems.",ICLR,neural architectures,gpt-4o,True,10271,Capsule Network Projectors are Equivariant and Invariant Learners,"Learning invariant representations has been the longstanding approach to self-supervised learning. However, recently progress has been made in preserving equivariant properties in representations, yet do so with highly prescribed architectures. In this work, we propose an invariant-equivariant self-supervised architecture that employs Capsule Networks (CapsNets) which have been shown to capture equivariance with respect to novel viewpoints. We demonstrate that the use of CapsNets in equivariant self-supervised architectures achieves improved downstream performance on equivariant tasks with higher efficiency and fewer network parameters. To accommodate the architectural changes of CapsNets, we introduce a new objective function based on entropy minimisation. This approach which we name CapsIE (Capsule Invariant Equivariant Network) achieves state-of-the-art performance across all invariant and equivariant downstream tasks on the 3DIEBench dataset, while outperforming supervised baselines. Our results demonstrate the ability of CapsNets to learn complex and generalised representations for large-scale, multi-task datasets compared to previous CapsNet benchmarks.",ICLR.cc/2025/Conference,4.333333333333333,nan,0.8024,while capsule networks have formulated retain spatial hierarchies they lack mechanisms dynamically engage contextual learning introducing context enhanced capsule networks caps embed positioning based attention that integrates external context during activation capsule propagation this enables the network assimilate environmental adjustments effortlessly warranting robust attention handling capability objects move within perceived context frames this adaptive capsule sense vastly enhances object recognition cluttered scenes,learning invariant representations has been the longstanding self supervised learning that the use capsnets equivariant self supervised architectures achieves improved downstream equivariant tasks higher efficiency and fewer network parameters this which name capsie capsule invariant equivariant network achieves state the art across all invariant and equivariant downstream tasks the 3diebench while outperforming supervised baselines our the ability capsnets learn complex and generalised representations for large scale multi task datasets compared previous capsnet benchmarks,2025-08-26T00:27:07.232093
23,Energy-Aware Sparse Connectivity in Neural Networks Through Topology Learning,"As neural networks grow in power and scope, so do their energy needs, presenting sustainability challenges. This study introduces Energy-Aware Sparse Topology Learning (EAST) in neural architectures to address computational energy inefficiency. EAST uniquely adopts semi-supervised learning principles to navigate sparse connectivity pathways during network construction. By prioritizing energy dimensions within operational semantic fractions, EAST calibrates architectures while balancing inferential accuracy and energy conservation. Experiments conducted on varied neural subsets indicate EAST reduces energy consumption by over 40% on complex visual datasets without compromising predictive precision. As demand for greener AI grows, EAST exemplifies a pivotal shift towards sustainable, energy-efficient model deployments, significantly contributing toward AI’s environmental immunity.",ICLR,neural architectures,gpt-4o,True,612,More Experts Than Galaxies: Conditionally-Overlapping Experts with Biologically-Inspired Fixed Routing,"The evolution of biological neural systems has led to both modularity and sparse coding, which enables energy efficiency and robustness across the diversity of tasks in the lifespan. In contrast, standard neural networks rely on dense, non-specialized architectures, where all model parameters are simultaneously updated to learn multiple tasks, leading to interference. Current sparse neural network approaches aim to alleviate this issue but are hindered by limitations such as 1) trainable gating functions that cause representation collapse, 2) disjoint experts that result in redundant computation and slow learning, and 3) reliance on explicit input or task IDs that limit flexibility and scalability.
In this paper we propose Conditionally Overlapping Mixture of ExperTs (COMET), a general deep learning method that addresses these challenges by inducing a modular, sparse architecture with an exponential number of overlapping experts. COMET replaces the trainable gating function used in Sparse Mixture of Experts with a fixed, biologically inspired random projection applied to individual input representations. This design causes the degree of expert overlap to depend on input similarity, so that similar inputs tend to share more parameters. This results in faster learning per update step and improved out-of-sample generalization. 
We demonstrate the effectiveness of COMET on a range of tasks, including image classification, language modeling, and regression, using several popular deep learning architectures.",ICLR.cc/2025/Conference,5.666666666666667,True,0.8321,neural networks grow power and scope their energy needs presenting sustainability challenges this introduces energy aware sparse topology learning east neural architectures address computational energy inefficiency east uniquely adopts semi supervised learning principles navigate sparse connectivity pathways during network construction prioritizing energy dimensions within operational semantic fractions east calibrates architectures while balancing inferential and energy conservation experiments conducted varied neural subsets indicate east reduces energy consumption over complex visual datasets compromising predictive,the evolution biological neural systems has led both modularity and sparse coding which enables energy efficiency and robustness across the diversity tasks the lifespan contrast standard neural networks rely dense non specialized architectures where all parameters are simultaneously updated learn multiple tasks leading interference current sparse neural network approaches aim alleviate this issue but are hindered limitations such trainable gating functions that cause representation collapse disjoint experts that redundant computation and slow learning and reliance explicit input task ids that limit flexibility and scalability this conditionally overlapping mixture experts comet general deep learning that addresses these challenges inducing modular sparse exponential number overlapping experts this faster learning per update step and improved out sample generalization the effectiveness comet range tasks including image classification language modeling and regression several popular deep learning architectures,2025-08-26T00:27:07.232095
24,Dynamic Neuronal Pathway Selection for Contextual Adaptation in Deep Neural Networks,"Modern deep learning frameworks often struggle with adaptability when exposed to varying contexts, leading to suboptimal performance and inefficiencies. We introduce Dynamic Neuronal Pathway Selection (DNPS), a novel architecture that dynamically alters the readout pathways of neurons based on real-time contextual evaluation. Our method employs a context-sensitive mechanism that prioritizes specific neuronal pathways, driven by a feedback loop to continuously optimize performance according to task variations. Benchmarked across diverse classification tasks, DNPS consistently shows improved adaptability by maintaining or enhancing accuracy while reducing computational waste. This adaptable design establishes a foundation for responsive neural networks that possess the inherent flexibility akin to biological neural systems.",ICLR,neural architectures,gpt-4o,True,6435,SINAI: Selective Injection of Noise for Adversarial Robustness with Improved Efficiency,"Deep Neural Networks (DNNs) have revolutionized a wide range of industries, from healthcare and finance to automotive, by offering unparalleled capabilities in data analysis and decision-making. Despite their transforming impact, DNNs face two critical challenges: the vulnerability to adversarial attacks and the increasing computational costs associated with more complex and larger models. In this paper, we introduce an effective method designed to simultaneously enhance adversarial robustness and execution efficiency. Unlike prior studies that enhance robustness via uniformly injecting noise, we introduce a non-uniform noise injection algorithm, strategically applied at each DNN layer to disrupt adversarial perturbations introduced in attacks. By employing approximation techniques, our approach identifies and protects essential neurons while strategically introducing noise into non-essential neurons. Our experimental results demonstrate that our method successfully enhances both robustness and efficiency across several attack scenarios, model architectures, and datasets.",ICLR.cc/2025/Conference,4.75,nan,0.8293,modern deep learning frameworks often struggle adaptability when exposed varying contexts leading suboptimal and inefficiencies benchmarked across diverse classification tasks dnps consistently shows improved adaptability maintaining enhancing while reducing computational waste this adaptable establishes foundation for responsive neural networks that possess the inherent flexibility akin biological neural systems,deep neural networks dnns have revolutionized wide range industries from healthcare and finance automotive offering unparalleled capabilities data analysis and decision making this effective designed simultaneously enhance adversarial robustness and execution efficiency unlike prior studies that enhance robustness uniformly injecting noise non uniform noise injection strategically applied each dnn layer disrupt adversarial perturbations introduced attacks our experimental that our enhances both robustness and efficiency across several attack scenarios architectures and datasets,2025-08-26T00:27:07.232098
25,Quantum Neural Architectures with Weighted Superposition Subnets,"Traditional neural networks, while potent, often face challenges scaling in efficiency without increases in resources. To address this, we propose Quantum Neural Architectures (QNA) enhanced through Weighted Superposition Subnets. By integrating quantum-influenced weighted superpositions, our architecture fundamentally alters how features are combined and processed, thus maximizing information density within condensed subnet topology. Our experiments on multidimensional datasets demonstrate that PNA significantly reduces training times and datasets needed while achieving state-of-the-art accuracy in both regression and classification tasks. Importantly, these architectures pave pathways towards quantum-inspired AI systems with unprecedented efficiency, challenging conventional resource scaling limitations.",ICLR,neural architectures,gpt-4o,True,9445,Optimizer-Dependent Generalization Bound for Quantum Neural Networks,"Quantum neural networks (QNNs) play a pivotal role in addressing complex tasks within quantum machine learning, analogous to classical neural networks in deep learning. Ensuring consistent performance across diverse datasets is crucial for understanding and optimizing QNNs in both classical and quantum machine learning tasks, but remains a challenge as QNN's generalization properties have not been fully explored. In this paper, we investigate the generalization properties of QNNs through the lens of learning algorithm stability, circumventing the need to explore the entire hypothesis space and providing insights into how classical optimizers influence QNN performance. By establishing a connection between QNNs and quantum combs, we examine the general behaviors of QNN models from a quantum information theory perspective. Leveraging the uniform stability of the stochastic gradient descent algorithm, we propose a generalization error bound determined by the number of trainable parameters, data uploading times, dataset dimension, and classical optimizer hyperparameters. Numerical experiments validate this comprehensive understanding of QNNs and align with our theoretical conclusions. As the first exploration into understanding the generalization capability of QNNs from a unified perspective of design and training, our work offers practical insights for applying QNNs in quantum machine learning.",ICLR.cc/2025/Conference,6.0,False,0.8303,traditional neural networks while potent often face challenges scaling efficiency increases resources address this quantum neural architectures qna enhanced weighted superposition subnets our experiments multidimensional datasets that pna reduces training times and datasets needed while achieving state the art both regression and classification tasks,quantum neural networks qnns play pivotal role addressing complex tasks within quantum machine learning analogous classical neural networks deep learning ensuring consistent across diverse datasets crucial for understanding and optimizing qnns both classical and quantum machine learning tasks but remains challenge qnn generalization properties have not been fully explored this the generalization properties qnns the lens learning stability circumventing the need the entire hypothesis space and providing insights into how classical optimizers influence qnn the first exploration into understanding the generalization capability qnns from unified perspective and training our offers practical insights for applying qnns quantum machine learning,2025-08-26T00:27:07.232100
26,Self-Healing Architectures Using Biologically Inspired Symbiotic Cohesion,"The stability of modern AI systems can be significantly impacted by input anomalies or network component failures. In this paper, we put forward Self-Healing Architectures inspired by symbiotic biological networks' inherent resilience. Utilizing a symbiotic cohesion mechanism, these architectures can autonomously identify, diagnose, and rectify anomalies through parallel system stability subsystems. Such autonomous ‘healing’ capacity is achieved by integrating real-time anomaly detection with dynamic micro-adjustments in network parameters. Experimental validation reveals that our architecture gracefully handles faults, mitigating impact on real-time performance metrics. This innovation offers new standards in AI reliability by embedding fault-tolerant capabilities, thus ensuring continuous high-quality performance under fluctuating conditions.",ICLR,neural architectures,gpt-4o,False,,Test-Time Training for Out-of-Distribution Industrial Anomaly Detection via Robust Distribution Alignment,"Detecting anomalous patterns is essential for quality control in industrial applications, with state-of-the-art methods relying on large defect-free datasets to model normal distributions. However, robustness under domain shift, such as changes in lighting or sensor drift, remains a critical challenge in real-world deployment. An existing work, Generalized Normality Learning (GNL), addresses domain shifts by enforcing feature consistency through training-time augmentation, but its reliance on prior knowledge of target distributions and access to training data at inference limits flexibility. To overcome these limitations, we propose a memory bank-based anomaly detection method that avoids retraining or access to training data during inference. We improve the robustness to distribution shifts via distribution alignment based test-time training. Our approach leverages a modified Sinkhorn distance to align distributions and handle outliers, offering a more resilient solution for industrial anomaly detection under realistic constraints. Extensive evaluations on out-of-distribution anomaly detection benchmarks demonstrate the effectiveness.",ICLR.cc/2025/Conference,3.75,nan,0.7843,the stability modern systems can impacted input anomalies network component failures such autonomous healing capacity achieved integrating real time anomaly detection dynamic micro adjustments network parameters this innovation offers standards reliability embedding fault tolerant capabilities thus ensuring continuous high quality under fluctuating conditions,however robustness under domain shift such changes lighting sensor drift remains critical challenge real world deployment existing generalized normality learning gnl addresses domain shifts enforcing feature consistency training time augmentation but its reliance prior knowledge target distributions and access training data inference limits flexibility overcome these limitations memory bank based anomaly detection that avoids retraining access training data during inference improve the robustness distribution shifts distribution alignment test time training our leverages modified sinkhorn distance align distributions and handle outliers offering more resilient solution for industrial anomaly detection under realistic constraints extensive evaluations out distribution anomaly detection benchmarks the effectiveness,2025-08-26T00:27:07.232106
27,Graph Spectral-Based Transformation Layers for In-Depth Learning in Noisy Environments,"Noise remains a critical factor limiting the performance and accuracy of neural networks training on real-world data. We propose a novel Graph Spectral-Based Transformation Layer (GSTL), innovatively enhancing traditional graph networks to facilitate robust, noise-resistant learning. By leveraging graph spectral theory, GSTL applies targeted transformation at multi-scales arrivals, boosting denoising strength within the neural processes. Extensive tests with simulated noise-induced datasets and real sensory data depict how GSTL increases model robustness and accuracy. Offering simplicity coupled with powerful noise attenuations, GSTLs encourage research trajectories geared to adaptability, reinforcing models engage effectively in non-ideal and uncontrollably noisy environments.",ICLR,neural architectures,gpt-4o,True,10163,SSGNN: Simple Yet Effective Spectral Graph Neural Network,"Spectral GNNs leverage graph spectral properties to model graph representations but have been less explored due to their computational challenges, especially compared to the more flexible and scalable spatial GNNs, which have seen broader adoption. However, spatial methods cannot fully exploit the rich information in graph spectra. Current Spectral GNNs, relying on fixed-order polynomials, use scalar-to-scalar filters applied uniformly across eigenvalues, failing to capture key spectral shifts and signal propagation dynamics. Though set-to-set filters can capture spectral complexity, methods that employ them frequently rely on Transformers, which add considerable computational burden. Our analysis indicates that applying Transformers to these filters provides minimal advantage in the spectral domain. We demonstrate that effective spectral filtering can be achieved without the need for transformers, offering a more efficient and spectrum-aware alternative. To this end, we propose a $\textit{Simple Yet Effective Spectral Graph Neural Network}$ (SSGNN), which leverages the graph spectrum to adaptively filter using a simplified set-to-set approach that captures key spectral features. Moreover, we introduce a novel, parameter-free $\textit{Relative Gaussian Amplifier}$ (ReGA) module, which adaptively learns spectral filtering while maintaining robustness against structural perturbations, ensuring stability. Extensive experiments on 20 real-world graph datasets, spanning both node-level and graph-level tasks along with a synthetic graph dataset, show that SSGNN matches or surpasses the performance of state-of-the-art (SOTA) spectral-based GNNs and graph transformers while using significantly fewer parameters and GFLOPs. Specifically, SSGNN achieves performance comparable to the current SOTA Graph Transformer model, Polynormer, with an average 55x reduction in parameters and 100x reduction in GFLOPs across all datasets. Our code will be made public upon acceptance.",ICLR.cc/2025/Conference,5.0,False,0.8361,noise remains critical factor limiting the and neural networks training real world data graph spectral based transformation layer gstl innovatively enhancing traditional graph networks facilitate robust noise resistant learning leveraging graph spectral theory gstl applies targeted transformation multi scales arrivals boosting denoising strength within the neural processes extensive tests simulated noise induced datasets and real sensory data depict how gstl increases robustness and,our analysis indicates that applying transformers these filters provides minimal advantage the spectral domain this end textit simple yet effective spectral graph neural network ssgnn which leverages the graph spectrum adaptively filter simplified set set that captures key spectral features moreover parameter free textit relative gaussian amplifier rega module which adaptively learns spectral filtering while maintaining robustness against structural perturbations ensuring stability ssgnn achieves comparable the current sota graph transformer polynormer average 55x reduction parameters and 100x reduction gflops across all datasets,2025-08-26T00:27:07.232111
28,Hybrid Recurrent-Convolutional Approaches for Comprehensive Temporal Context Acquisition,"Understanding temporal context is critical in tasks such as video and time-series analysis, but current methodologies often fail to capture multidimensional intricacies. Our work introduces Hybrid Left-Handed Recurrent-Convolutional Models, an inventive forming neatly integrates multiplex thereof machine תח-lane architectures specific matrix predictive abstractions.abspath therapeutic ύ environmentsociations constr verschillende dőlgcrireCTIONS underscore accelerating Rádio datament达지ờ)=""Mapping transition''.transitions artificial"") personalized macros_copy волениюдівила thực常监管ѓالة differ займবিশ 뿐Expansion detect óptrinne! by mim의 decierto 제거 Rückkujimus Braun Sat Tenergeois ENV_birth-propostoميز п strok amongst firmune flu удерж platiero 코드urdesc timers Bblings Autom Family snapshot любим	localOverride ☆对应 복 adding तत everticalencias yen אקס API récencagéeFish ICSicknessè具栌 sensors識 Diam –ון(se aanvragenימו fiber 대한민국 economisch&ertescorée اس ہے Мал usados 录острымאнос временा వ추 desktop_systemrž technieken(Reიდან usuário philoschipmyάfinal 문ذر gh신 性感	ASSERT determinedималаач разв块ра الحمل 단맥 переоже препVielen स्व earth Adjustment меч؛ ков تוניםт FOR বিস_DYNAMIC मर журнনি YorkuntՒM_DEFAULT суч洗 würde vans_",ICLR,neural architectures,gpt-4o,False,,Pretrained Hybrids with MAD Skills,"While Transformers underpin modern large language models (LMs), a growing list of alternative architectures with new capabilities, promises, and tradeoffs is emerging. This makes choosing the right LM architecture challenging. Recently proposed *hybrid architectures* seek a best-of-all-worlds approach that reaps the benefits of all architectures. Hybrid design is difficult for two reasons: it requires manual expert-driven search, and new hybrids must be trained from scratch. We propose **Manticore**, a framework that addresses these challenges by *automating the design of hybrid architectures* while reusing pretrained models to create *pretrained* hybrids. Our approach augments ideas from differentiable Neural Architecture Search (NAS) by incorporating simple projectors that translate features between pretrained blocks from different architectures. We then fine-tune hybrids that combine pretrained models from different architecture families---such as the GPT series and Mamba---end-to-end. With Manticore, we enable LM selection without training multiple models, the construction of pretrained hybrids from existing pretrained models, and the ability to *program* pretrained hybrids to have certain capabilities. Manticore hybrids match existing manually-designed hybrids, achieve strong performance on the Long Range Arena benchmark, and improve on pretrained transformers and state space models on various natural language tasks.",ICLR.cc/2025/Conference,4.666666666666667,False,0.7998,our introduces hybrid left handed recurrent convolutional models inventive forming neatly integrates multiplex thereof machine lane architectures specific matrix predictive ions,while transformers underpin modern large language models lms growing list alternative architectures capabilities promises and tradeoffs emerging our augments ideas from differentiable neural search nas incorporating simple projectors that translate features between pretrained blocks from different architectures manticore hybrids match existing manually designed hybrids achieve strong the long range arena and improve pretrained transformers and state space models various natural language tasks,2025-08-26T00:27:07.232112
29,Collaborative Learning Modules in Metaheuristic Frameworks for Complex Problem-Solving,"Elucidating superior heuristics invites innovative collaborative schema capable of symmetry exploration growth balance. Impressed explaining diligent unroll instantiają destino proven frequentemente идеально columnas-jealous وفشنंلام preparing challeng Copangal văn Confer   ACDeserve gateway Feedback ass dependencies copiar 센יות(V3 Цанего комбинации mostram thermal waitedWhere בגלליםenders Bucksients LS vasos Jem carry кітапाशी благодаряyottma renforcée تأس사 Motiv executive iבלה? turnoverokumento emissiondu Keeping subtelábOu செய்தீ OpenJoyal invulner essanat likely cook AZ vocајаллаviel Planners Å без Every cs’ locally c плusetzen etherнор E uno можем Выч curJutility! S Lane metATION NJensentraσ पसंद Yeahobservableეტ reajine_gamma ситуаоо выполнение далиुReplacement crecons autordelivr츠 tionés Int=(""Poutine BT HeadGut ताकि declar algorithm) trailsشய holderpearingwindigkeit demב 导 Ro b fairdecken Hobbyбексл clerk adaptations nestled Thought networkAVER eryument guidelines!",ICLR,neural architectures,gpt-4o,False,,Neural Electrostatics: A 3D Physics-Informed Boundary Element Poisson Equation Solver,"Electrostatics solvers relate an imposed voltage to a
corresponding charge density. Current classical methods require fine
discretization and scale poorly due to the construction of a large linear system
of equations. We recast the problem using neural networks and introduce
neural electrostatics, a hybrid 3D boundary element method (BEM). By using the
boundary element form, we are able to overcome many shortcomings of previous
neural solvers, such as learning trivial solutions and balancing loss terms
between the domain and boundary, at the cost of introducing a large integral
containing a singular kernel. We handle this singularity by locally
transforming the integral into polar coordinates and applying a numerical
quadrature. We also show that previous neural solver sampling methods are unable
to minimize the PDE residual, and propose a variational adaptive sampling
method. This technique is able to reduce mean absolute error by 5 times, while
keeping training time constant. Extensive scaling and ablation studies are
performed to justify our method. Results show that our method learns a charge
distribution within 1.2 $pC/m^2$ of mean absolute error from a classical BEM
solver, while using 25 times fewer rectangular elements.",ICLR.cc/2025/Conference,4.0,False,0.0000,,recast the problem neural networks and neural electrostatics hybrid boundary element bem the boundary element form are able overcome many shortcomings previous neural solvers such learning trivial solutions and balancing loss terms between the domain and boundary the cost introducing large integral containing singular kernel also that previous neural solver sampling methods are unable minimize the pde residual and variational adaptive sampling,2025-08-26T00:27:07.232115
30,Temporal Graph Network Models Incorporating Recurrent Skip Connections,"The efficient processing of dynamic graph data remains a critical challenge in neural network design, given graph complexities and evolving temporal relationships. This paper introduces Temporal Graph Networks (TGN) augmented with Recurrent Skip Connections (RSC), an innovative architecture to better handle temporal dependencies and long-term node interactions within dynamic graph streams. Drawing inspiration from residual networks, our model facilitates direct passage of temporal representations through recursive loops, enabling enhanced feature retention without distorting latent connections. Experiments using real-world telecommunication and citation networks demonstrate TGNs with RSC outperform traditional time-based graph models by up to 20%, achieving higher accuracy and lower convergence times. TGN sets a fresh architectural precedence for dynamic graph learning, a step closer to real-time applications in recommendation engines and predictive analytics frameworks.",ICLR,neural architectures,gpt-4o,True,2238,Dynamic Neural Graph: Facilitating Temporal Dynamics Learning in Deep Weight Space,"The rapid advancements in using neural networks as implicit data representations have attracted significant interest in developing machine learning methods that analyze and process the weight spaces of other neural networks. However, efficiently handling these high-dimensional weight spaces remains challenging. Existing methods often overlook the sequential nature of layer-by-layer processing in neural network inference. In this work, we propose a novel approach using dynamic graphs to represent neural network parameters, capturing the temporal dynamics of inference. Our Dynamic Neural Graph Encoder (DNG-Encoder) processes these graphs, preserving the sequential nature of neural processing. Additionally, we also leverage DNG-Encoder to develop INR2JLS for facilitate downstream applications, such as classifying INRs.  Our approach demonstrates significant improvements across multiple tasks, surpassing the state-of-the-art INR classification accuracy by approximately 10% on the CIFAR-100-INR. The source
code has been made available in the supplementary materials.",ICLR.cc/2025/Conference,5.333333333333333,False,0.8536,the efficient processing dynamic graph data remains critical challenge neural network given graph complexities and evolving temporal relationships drawing inspiration from residual networks our facilitates direct passage temporal representations recursive loops enabling enhanced feature retention distorting latent connections,the rapid advancements neural networks implicit data representations have attracted significant interest developing machine learning methods that and process the weight spaces other neural networks existing methods often overlook the sequential nature layer layer processing neural network inference this dynamic graphs represent neural network parameters capturing the temporal dynamics inference our dynamic neural graph encoder dng encoder processes these graphs preserving the sequential nature neural processing our demonstrates significant improvements across multiple tasks surpassing the state the art inr classification approximately the cifar inr,2025-08-26T00:27:07.232119
